aero_map_id,setup_id,speed_mps,front_height_m,rear_height_m,yaw_deg,drs,cl_front,cl_rear,cd,downforce_n,drag_n,data_source_type,synthetic_flag,model_version,data_version,generation_timestamp,random_seed,validation_status
2911,11,70,0.055,0.085,-5,0,1.10864514607,1.57324434359,0.676651048905,12073.5312462,3046.19844079,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2912,11,70,0.055,0.085,-5,1,1.10864514607,1.17993325769,0.554853860102,10302.8939014,2497.88272145,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2913,11,70,0.055,0.085,0,0,1.13387240424,1.60904357237,0.669151048905,12348.2648622,3012.43437829,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2914,11,70,0.055,0.085,0,1,1.13387240424,1.20678267928,0.548703860102,10537.3366041,2470.1961902,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2915,11,70,0.055,0.085,5,0,1.10864514607,1.57324434359,0.676651048905,12073.5312462,3046.19844079,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2916,11,70,0.055,0.085,5,1,1.10864514607,1.17993325769,0.554853860102,10302.8939014,2497.88272145,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2917,11,90,0.025,0.04,-5,0,1.28554638049,1.83859619521,0.692482128859,23249.4785305,5153.3654427,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2918,11,90,0.025,0.04,-5,1,1.28554638049,1.37894714641,0.567835345664,19828.8277654,4225.75966301,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2919,11,90,0.025,0.04,0,0,1.31479903229,1.88043351445,0.684982128859,23778.5212088,5097.5513802,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2920,11,90,0.025,0.04,0,1,1.31479903229,1.41032513583,0.561685345664,20280.0334187,4179.99213176,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2921,11,90,0.025,0.04,5,0,1.28554638049,1.83859619521,0.692482128859,23249.4785305,5153.3654427,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2922,11,90,0.025,0.04,5,1,1.28554638049,1.37894714641,0.567835345664,19828.8277654,4225.75966301,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2923,11,90,0.025,0.06,-5,0,1.32616139412,1.89951871566,0.696116809704,24005.108167,5180.41428322,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2924,11,90,0.025,0.06,-5,1,1.32616139412,1.42463903675,0.570815783957,20471.1129565,4247.93971224,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2925,11,90,0.025,0.06,0,0,1.35633824195,1.94274232893,0.688616809704,24551.3452235,5124.60022072,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2926,11,90,0.025,0.06,0,1,1.35633824195,1.4570567467,0.564665783957,20936.9338312,4202.17218099,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2927,11,90,0.025,0.06,5,0,1.32616139412,1.89951871566,0.696116809704,24005.108167,5180.41428322,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2928,11,90,0.025,0.06,5,1,1.32616139412,1.42463903675,0.570815783957,20471.1129565,4247.93971224,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2929,11,90,0.025,0.085,-5,0,1.22232988518,1.74377145225,0.686824817337,22073.3553904,5111.26443752,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2930,11,90,0.025,0.085,-5,1,1.22232988518,1.30782858919,0.563196350216,18829.1230964,4191.23683877,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2931,11,90,0.025,0.085,0,0,1.25014404347,1.78345103122,0.679324817337,22575.6353465,5055.45037502,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2932,11,90,0.025,0.085,0,1,1.25014404347,1.33758827341,0.557046350216,19257.5804357,4145.46930752,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2933,11,90,0.025,0.085,5,0,1.22232988518,1.74377145225,0.686824817337,22073.3553904,5111.26443752,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2934,11,90,0.025,0.085,5,1,1.22232988518,1.30782858919,0.563196350216,18829.1230964,4191.23683877,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2935,11,90,0.04,0.04,-5,0,1.29153519394,1.84757941539,0.693018074156,23360.8985333,5157.35388061,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2936,11,90,0.04,0.04,-5,1,1.29153519394,1.38568456154,0.568274820808,19923.5347678,4229.0301821,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2937,11,90,0.04,0.04,0,0,1.3209241214,1.88962114811,0.685518074156,23892.4765775,5101.53981811,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2938,11,90,0.04,0.04,0,1,1.3209241214,1.41721586108,0.562124820808,20376.8954821,4183.26265085,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2939,11,90,0.04,0.04,5,0,1.29153519394,1.84757941539,0.693018074156,23360.8985333,5157.35388061,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2940,11,90,0.04,0.04,5,1,1.29153519394,1.38568456154,0.568274820808,19923.5347678,4229.0301821,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2941,11,90,0.04,0.06,-5,0,1.33273100949,1.90937313872,0.696704731584,24127.333808,5184.78952435,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2942,11,90,0.04,0.06,-5,1,1.33273100949,1.43202985404,0.571297879899,20575.0047513,4251.52740997,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2943,11,90,0.04,0.06,0,0,1.36305734915,1.95282098973,0.689204731584,24676.3521131,5128.97546185,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2944,11,90,0.04,0.06,0,1,1.36305734915,1.4646157423,0.565147879899,21043.1896874,4205.75987872,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2945,11,90,0.04,0.06,5,0,1.33273100949,1.90937313872,0.696704731584,24127.333808,5184.78952435,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2946,11,90,0.04,0.06,5,1,1.33273100949,1.43202985404,0.571297879899,20575.0047513,4251.52740997,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2947,11,90,0.04,0.085,-5,0,1.2274146915,1.75139866173,0.687279862073,22167.9566231,5114.65082356,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2948,11,90,0.04,0.085,-5,1,1.2274146915,1.3135489963,0.5635694869,18909.5341441,4194.01367532,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2949,11,90,0.04,0.085,0,0,1.25534455474,1.79125179811,0.679779862073,22672.3892334,5058.83676106,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2950,11,90,0.04,0.085,0,1,1.25534455474,1.34343884859,0.5574194869,19339.8212396,4148.24614407,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2951,11,90,0.04,0.085,5,0,1.2274146915,1.75139866173,0.687279862073,22167.9566231,5114.65082356,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2952,11,90,0.04,0.085,5,1,1.2274146915,1.3135489963,0.5635694869,18909.5341441,4194.01367532,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2953,11,90,0.055,0.04,-5,0,1.15165009187,1.63775176229,0.680499607326,20758.3799235,5064.19301527,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2954,11,90,0.055,0.04,-5,1,1.15165009187,1.22831382172,0.558009678007,17711.3939495,4152.63827252,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2955,11,90,0.055,0.04,0,0,1.17785592906,1.6750188596,0.672999607326,21230.7375678,5008.37895277,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2956,11,90,0.055,0.04,0,1,1.17785592906,1.2562641447,0.551859678007,18114.4173239,4106.87074127,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2957,11,90,0.055,0.04,5,0,1.15165009187,1.63775176229,0.680499607326,20758.3799235,5064.19301527,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2958,11,90,0.055,0.04,5,1,1.15165009187,1.22831382172,0.558009678007,17711.3939495,4152.63827252,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2959,11,90,0.055,0.06,-5,0,1.17927969158,1.67919616185,0.682972209643,21272.4199918,5082.59381264,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2960,11,90,0.055,0.06,-5,1,1.17927969158,1.25939712139,0.560037211907,18148.3280075,4167.72692636,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2961,11,90,0.055,0.06,0,0,1.20611424125,1.71740632789,0.675472209643,21756.4746355,5026.77975014,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2962,11,90,0.055,0.06,0,1,1.20611424125,1.28805474591,0.553887211907,18561.2938314,4121.95939511,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2963,11,90,0.055,0.06,5,0,1.17927969158,1.67919616185,0.682972209643,21272.4199918,5082.59381264,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2964,11,90,0.055,0.06,5,1,1.17927969158,1.25939712139,0.560037211907,18148.3280075,4167.72692636,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2965,11,90,0.055,0.085,-5,0,1.10864514607,1.57324434359,0.676651048905,19958.2863458,5035.55252457,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2966,11,90,0.055,0.085,-5,1,1.10864514607,1.17993325769,0.554853860102,17031.3144085,4129.15307014,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2967,11,90,0.055,0.085,0,0,1.13387240424,1.60904357237,0.669151048905,20412.4378335,4979.73846207,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2968,11,90,0.055,0.085,0,1,1.13387240424,1.20678267928,0.548703860102,17418.8625497,4083.38553889,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2969,11,90,0.055,0.085,5,0,1.10864514607,1.57324434359,0.676651048905,19958.2863458,5035.55252457,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2970,11,90,0.055,0.085,5,1,1.10864514607,1.17993325769,0.554853860102,17031.3144085,4129.15307014,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2971,12,0,0.025,0.04,-5,0,1.37566485557,2.0117155991,0.895916464608,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2972,12,0,0.025,0.04,-5,1,1.37566485557,1.50878669932,0.734651500978,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2973,12,0,0.025,0.04,0,0,1.40696815635,2.05749225628,0.888416464608,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2974,12,0,0.025,0.04,0,1,1.40696815635,1.54311919221,0.728501500978,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2975,12,0,0.025,0.04,5,0,1.37566485557,2.0117155991,0.895916464608,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2976,12,0,0.025,0.04,5,1,1.37566485557,1.50878669932,0.734651500978,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2977,12,0,0.025,0.06,-5,0,1.4162798692,2.07263811955,0.899551145453,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2978,12,0,0.025,0.06,-5,1,1.4162798692,1.55447858966,0.737631939271,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2979,12,0,0.025,0.06,0,0,1.44850736601,2.11980107077,0.892051145453,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2980,12,0,0.025,0.06,0,1,1.44850736601,1.58985080308,0.731481939271,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2981,12,0,0.025,0.06,5,0,1.4162798692,2.07263811955,0.899551145453,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2982,12,0,0.025,0.06,5,1,1.4162798692,1.55447858966,0.737631939271,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2983,12,0,0.025,0.085,-5,0,1.31244836026,1.91689085613,0.890259153086,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2984,12,0,0.025,0.085,-5,1,1.31244836026,1.4376681421,0.73001250553,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2985,12,0,0.025,0.085,0,0,1.34231316753,1.96050977305,0.882759153086,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2986,12,0,0.025,0.085,0,1,1.34231316753,1.47038232979,0.72386250553,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2987,12,0,0.025,0.085,5,0,1.31244836026,1.91689085613,0.890259153086,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2988,12,0,0.025,0.085,5,1,1.31244836026,1.4376681421,0.73001250553,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2989,12,0,0.04,0.04,-5,0,1.38165366902,2.02069881928,0.896452409904,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2990,12,0,0.04,0.04,-5,1,1.38165366902,1.51552411446,0.735090976122,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2991,12,0,0.04,0.04,0,0,1.41309324546,2.06667988994,0.888952409904,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2992,12,0,0.04,0.04,0,1,1.41309324546,1.55000991746,0.728940976122,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2993,12,0,0.04,0.04,5,0,1.38165366902,2.02069881928,0.896452409904,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2994,12,0,0.04,0.04,5,1,1.38165366902,1.51552411446,0.735090976122,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2995,12,0,0.04,0.06,-5,0,1.42284948458,2.08249254261,0.900139067332,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2996,12,0,0.04,0.06,-5,1,1.42284948458,1.56186940696,0.738114035212,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2997,12,0,0.04,0.06,0,0,1.45522647321,2.12987973156,0.892639067332,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2998,12,0,0.04,0.06,0,1,1.45522647321,1.59740979867,0.731964035212,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
2999,12,0,0.04,0.06,5,0,1.42284948458,2.08249254261,0.900139067332,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3000,12,0,0.04,0.06,5,1,1.42284948458,1.56186940696,0.738114035212,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3001,12,0,0.04,0.085,-5,0,1.31753316658,1.92451806562,0.890714197821,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3002,12,0,0.04,0.085,-5,1,1.31753316658,1.44338854921,0.730385642214,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3003,12,0,0.04,0.085,0,0,1.3475136788,1.96831053995,0.883214197821,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3004,12,0,0.04,0.085,0,1,1.3475136788,1.47623290496,0.724235642214,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3005,12,0,0.04,0.085,5,0,1.31753316658,1.92451806562,0.890714197821,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3006,12,0,0.04,0.085,5,1,1.31753316658,1.44338854921,0.730385642214,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3007,12,0,0.055,0.04,-5,0,1.24176856696,1.81087116618,0.883933943075,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3008,12,0,0.055,0.04,-5,1,1.24176856696,1.35815337464,0.724825833321,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3009,12,0,0.055,0.04,0,0,1.27002505312,1.85207760143,0.876433943075,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3010,12,0,0.055,0.04,0,1,1.27002505312,1.38905820108,0.718675833321,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3011,12,0,0.055,0.04,5,0,1.24176856696,1.81087116618,0.883933943075,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3012,12,0,0.055,0.04,5,1,1.24176856696,1.35815337464,0.724825833321,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3013,12,0,0.055,0.06,-5,0,1.26939816666,1.85231556574,0.886406545392,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3014,12,0,0.055,0.06,-5,1,1.26939816666,1.38923667431,0.726853367221,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3015,12,0,0.055,0.06,0,0,1.29828336531,1.89446506972,0.878906545392,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3016,12,0,0.055,0.06,0,1,1.29828336531,1.42084880229,0.720703367221,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3017,12,0,0.055,0.06,5,0,1.26939816666,1.85231556574,0.886406545392,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3018,12,0,0.055,0.06,5,1,1.26939816666,1.38923667431,0.726853367221,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3019,12,0,0.055,0.085,-5,0,1.19876362115,1.74636374747,0.880085384653,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3020,12,0,0.055,0.085,-5,1,1.19876362115,1.3097728106,0.721670015416,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3021,12,0,0.055,0.085,0,0,1.22604152831,1.78610231421,0.872585384653,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3022,12,0,0.055,0.085,0,1,1.22604152831,1.33957673566,0.715520015416,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3023,12,0,0.055,0.085,5,0,1.19876362115,1.74636374747,0.880085384653,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3024,12,0,0.055,0.085,5,1,1.19876362115,1.3097728106,0.721670015416,0,0,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3025,12,30,0.025,0.04,-5,0,1.37566485557,2.0117155991,0.895916464608,2800.94021345,740.810926672,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3026,12,30,0.025,0.04,-5,1,1.37566485557,1.50878669932,0.734651500978,2385.08087945,607.464959871,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3027,12,30,0.025,0.04,0,0,1.40696815635,2.05749225628,0.888416464608,2864.6757037,734.609364172,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3028,12,30,0.025,0.04,0,1,1.40696815635,1.54311919221,0.728501500978,2439.35347635,602.379678621,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3029,12,30,0.025,0.04,5,0,1.37566485557,2.0117155991,0.895916464608,2800.94021345,740.810926672,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3030,12,30,0.025,0.04,5,1,1.37566485557,1.50878669932,0.734651500978,2385.08087945,607.464959871,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3031,12,30,0.025,0.06,-5,0,1.4162798692,2.07263811955,0.899551145453,2884.89906195,743.816353396,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3032,12,30,0.025,0.06,-5,1,1.4162798692,1.55447858966,0.737631939271,2456.44590067,609.929409785,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3033,12,30,0.025,0.06,0,0,1.44850736601,2.11980107077,0.892051145453,2950.54503866,737.614790896,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3034,12,30,0.025,0.06,0,1,1.44850736601,1.58985080308,0.731481939271,2512.34241107,604.844128535,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3035,12,30,0.025,0.06,5,0,1.4162798692,2.07263811955,0.899551145453,2884.89906195,743.816353396,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3036,12,30,0.025,0.06,5,1,1.4162798692,1.55447858966,0.737631939271,2456.44590067,609.929409785,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3037,12,30,0.025,0.085,-5,0,1.31244836026,1.91689085613,0.890259153086,2670.25986455,736.133037208,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3038,12,30,0.025,0.085,-5,1,1.31244836026,1.4376681421,0.73001250553,2274.00258289,603.62909051,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3039,12,30,0.025,0.085,0,0,1.34231316753,1.96050977305,0.882759153086,2731.021719,729.931474708,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3040,12,30,0.025,0.085,0,1,1.34231316753,1.47038232979,0.72386250553,2325.74758935,598.54380926,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3041,12,30,0.025,0.085,5,0,1.31244836026,1.91689085613,0.890259153086,2670.25986455,736.133037208,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3042,12,30,0.025,0.085,5,1,1.31244836026,1.4376681421,0.73001250553,2274.00258289,603.62909051,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3043,12,30,0.04,0.04,-5,0,1.38165366902,2.02069881928,0.896452409904,2813.32021376,741.25408644,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3044,12,30,0.04,0.04,-5,1,1.38165366902,1.51552411446,0.735090976122,2395.60387971,607.828350881,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3045,12,30,0.04,0.04,0,0,1.41309324546,2.06667988994,0.888952409904,2877.33741134,735.05252394,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3046,12,30,0.04,0.04,0,1,1.41309324546,1.55000991746,0.728940976122,2450.11592784,602.743069631,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3047,12,30,0.04,0.04,5,0,1.38165366902,2.02069881928,0.896452409904,2813.32021376,741.25408644,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3048,12,30,0.04,0.04,5,1,1.38165366902,1.51552411446,0.735090976122,2395.60387971,607.828350881,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3049,12,30,0.04,0.06,-5,0,1.42284948458,2.08249254261,0.900139067332,2898.47968873,744.3024913,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3050,12,30,0.04,0.06,-5,1,1.42284948458,1.56186940696,0.738114035212,2467.98943344,610.328042866,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3051,12,30,0.04,0.06,0,0,1.45522647321,2.12987973156,0.892639067332,2964.43469307,738.1009288,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
3052,12,30,0.04,0.06,0,1,1.45522647321,1.59740979867,0.731964035212,2524.14861731,605.242761616,synthetic,True,1.0.0,1.0.0,2026-09-16T20:12:09.907988+00:00,42,schema_checked
